country;country_clean;region;is_developed;year;month;quarter;date;period;season;year_category;energy_source;energy_source_clean;source_category;energy_type;electricity_production_gwh;share_of_total;is_renewable;is_fossil;energy_intensity_category;is_outlier;is_negative;is_zero
Austria;Austria;Europe;True;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;45.579.643;0.6600968171686877;True;False;High;False;False;False
Austria;Austria;Europe;True;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;9.272.393;0.1312729005189674;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;6.931.521.399.999.990;1.0;False;False;High;False;False;False
Austria;Austria;Europe;True;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;710.145;0.0102322241192882;False;True;Low;False;False;False
Austria;Austria;Europe;True;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;322.197;0.0047213923725739;True;False;Low;False;False;False
Austria;Austria;Europe;True;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;21.050.441;0.3012255339582317;False;True;High;False;False;False
Austria;Austria;Europe;True;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;2.351.318;0.0337878679729008;True;False;Medium;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;5.851.196;0.0904934677126259;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.288;4,45E+09;True;False;Low;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;43.731.024;0.670506299287528;True;False;High;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;63.528.060.000.000.000;0.094783137190341;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;65.299.696;1.0;False;False;High;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;664.36;0.0102550012185064;False;True;Low;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;597.982;0.0092874188069399;True;False;Low;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;17.945.572;0.2740010703318162;False;True;High;False;False;False
Austria;Austria;Europe;True;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;3.011.453;0.0459949271804494;True;False;Medium;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;4.630.442;0.0759539512610815;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.36;5,85E+09;True;False;Low;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;42.640.368;0.6786405770788929;True;False;High;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;5.060.415;0.0848351949022606;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;62.237.598;1.0;False;False;High;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;632.721;0.0103228791572145;False;True;Low;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;746.832;0.0119173160823117;True;False;Low;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;15.179.741;0.2499530962444754;False;True;High;False;False;False
Austria;Austria;Europe;True;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;3.657.544;0.0592795408004885;True;False;Medium;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;4.801.643;0.0786199373478393;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.06;9,77E+08;True;False;Low;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;38.514.267;0.6157169201352509;True;False;High;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;7.271.461.999.999.990;0.1206646293712482;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;61.957.722;1.0;False;False;High;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;818.961;0.0135430999199018;False;True;Low;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;889.142;0.0143141211543052;True;False;Low;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;17.947.525;0.2953504960839808;False;True;High;False;False;False
Austria;Austria;Europe;True;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;4.592.617;0.0743907805857887;True;False;Medium;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;3.775.207;0.059168580744947;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.024;3,72E+08;True;False;Low;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;40.900.711;0.6239760602260905;True;False;High;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;8.071.677;0.1278578325821953;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;64.960.518;1.0;False;False;High;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;951.005;0.0148168971758314;False;True;Low;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;1.042.303;0.015938440161208;True;False;Medium;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;18.024.479;0.2828190631242938;False;True;High;False;False;False
Austria;Austria;Europe;True;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;4.978.287;0.0770407714232713;True;False;Medium;False;False;False
Austria;Austria;Europe;True;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;3.736.746;0.0548303806312956;False;True;Medium;False;False;False
Austria;Austria;Europe;True;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.084;1,24E+10;True;False;Low;False;False;False
Austria;Austria;Europe;True;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;40264.88;0.5913069457418938;True;False;High;False;False;False
Austria;Austria;Europe;True;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;10.419.578;0.1527011333966894;False;True;High;False;False;False
Austria;Austria;Europe;True;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;68.093.591;1.0;False;False;High;False;False;False
Austria;Austria;Europe;True;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;813.918;0.0119200698318065;False;True;Low;False;False;False
